,Commodity,State,STATION,YEAR,MONTH,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,PRCP,SNOW,TAVG,TMAX,TMIN,SC_Group_ID,SC_Group_Desc,SC_GroupCommod_ID,SC_Geography_ID,SortOrder,SC_GeographyIndented_Desc,SC_Commodity_ID,SC_Commodity_Desc,SC_Attribute_ID,SC_Attribute_Desc,SC_Unit_ID,SC_Unit_Desc,SC_Frequency_ID,SC_Frequency_Desc,Timeperiod_Desc,Amount,date,CPI
2753,Barley,WA,USC00457941,2003,10,0,0,11.0,0,0.0,0.28,80.0,0.73,0.0,50.4,63.1,37.6,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.74,2003-10-01,184.9
2754,Barley,WA,USC00457941,2003,10,0,0,11.0,0,0.0,0.28,80.0,0.73,0.0,50.4,63.1,37.6,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,3.11,2003-10-01,184.9
2755,Barley,WA,USC00457941,2003,10,0,0,11.0,0,0.0,0.28,80.0,0.73,0.0,50.4,63.1,37.6,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.24,2003-10-01,184.9
2756,Barley,WA,USC00457941,2003,11,10,5,-5.0,11,11.0,0.66,56.0,1.66,17.9,28.7,37.4,20.1,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.83,2003-11-01,185.0
2757,Barley,WA,USC00457941,2003,11,10,5,-5.0,11,11.0,0.66,56.0,1.66,17.9,28.7,37.4,20.1,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,3.03,2003-11-01,185.0
2758,Barley,WA,USC00457941,2003,11,10,5,-5.0,11,11.0,0.66,56.0,1.66,17.9,28.7,37.4,20.1,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.43,2003-11-01,185.0
2759,Barley,WA,USC00457941,2003,12,22,4,5.0,3,2.2,0.85,44.0,2.49,9.1,28.7,33.4,23.9,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.93,2003-12-01,185.5
2760,Barley,WA,USC00457941,2003,12,22,4,5.0,3,2.2,0.85,44.0,2.49,9.1,28.7,33.4,23.9,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,3.2,2003-12-01,185.5
2761,Barley,WA,USC00457941,2003,12,22,4,5.0,3,2.2,0.85,44.0,2.49,9.1,28.7,33.4,23.9,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.26,2003-12-01,185.5
2762,Barley,WA,USC00457941,2004,1,30,7,-19.0,15,6.6,0.39,43.0,1.95,24.1,25.7,30.1,21.3,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.69,2004-01-01,186.3
2763,Barley,WA,USC00457941,2004,1,30,7,-19.0,15,6.6,0.39,43.0,1.95,24.1,25.7,30.1,21.3,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.94,2004-01-01,186.3
2764,Barley,WA,USC00457941,2004,1,30,7,-19.0,15,6.6,0.39,43.0,1.95,24.1,25.7,30.1,21.3,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.15,2004-01-01,186.3
2765,Barley,WA,USC00457941,2004,2,22,4,9.0,8,2.5,0.51,54.0,1.81,7.3,31.2,38.4,23.9,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.73,2004-02-01,186.7
2766,Barley,WA,USC00457941,2004,2,22,4,9.0,8,2.5,0.51,54.0,1.81,7.3,31.2,38.4,23.9,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.96,2004-02-01,186.7
2767,Barley,WA,USC00457941,2004,2,22,4,9.0,8,2.5,0.51,54.0,1.81,7.3,31.2,38.4,23.9,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.16,2004-02-01,186.7
2768,Barley,WA,USC00457941,2004,3,1,1,23.0,2,2.3,0.18,69.0,0.82,3.4,42.7,54.2,31.2,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.77,2004-03-01,187.1
2769,Barley,WA,USC00457941,2004,3,1,1,23.0,2,2.3,0.18,69.0,0.82,3.4,42.7,54.2,31.2,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.97,2004-03-01,187.1
2770,Barley,WA,USC00457941,2004,3,1,1,23.0,2,2.3,0.18,69.0,0.82,3.4,42.7,54.2,31.2,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.19,2004-03-01,187.1
2771,Barley,WA,USC00457941,2004,4,0,0,27.0,0,0.0,0.2,76.0,0.46,0.0,48.8,62.2,35.5,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.78,2004-04-01,187.4
2772,Barley,WA,USC00457941,2004,4,0,0,27.0,0,0.0,0.2,76.0,0.46,0.0,48.8,62.2,35.5,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,3.04,2004-04-01,187.4
2773,Barley,WA,USC00457941,2004,4,0,0,27.0,0,0.0,0.2,76.0,0.46,0.0,48.8,62.2,35.5,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.17,2004-04-01,187.4
2774,Barley,WA,USC00457941,2004,5,0,0,33.0,0,0.2,1.47,76.0,2.76,0.2,53.1,64.7,41.5,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.78,2004-05-01,188.2
2775,Barley,WA,USC00457941,2004,5,0,0,33.0,0,0.2,1.47,76.0,2.76,0.2,53.1,64.7,41.5,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,3.14,2004-05-01,188.2
2776,Barley,WA,USC00457941,2004,5,0,0,33.0,0,0.2,1.47,76.0,2.76,0.2,53.1,64.7,41.5,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.39,2004-05-01,188.2
2777,Barley,WA,USC00457941,2004,6,0,0,35.0,0,0.0,0.49,92.0,0.89,0.0,61.4,74.5,48.2,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.63,2004-06-01,188.9
2778,Barley,WA,USC00457941,2004,6,0,0,35.0,0,0.0,0.49,92.0,0.89,0.0,61.4,74.5,48.2,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.79,2004-06-01,188.9
2779,Barley,WA,USC00457941,2004,6,0,0,35.0,0,0.0,0.49,92.0,0.89,0.0,61.4,74.5,48.2,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.2,2004-06-01,188.9
2780,Barley,WA,USC00457941,2004,7,0,0,37.0,0,0.0,0.07,96.0,0.08,0.0,69.5,85.9,53.2,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.54,2004-07-01,189.1
2781,Barley,WA,USC00457941,2004,7,0,0,37.0,0,0.0,0.07,96.0,0.08,0.0,69.5,85.9,53.2,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.68,2004-07-01,189.1
2782,Barley,WA,USC00457941,2004,7,0,0,37.0,0,0.0,0.07,96.0,0.08,0.0,69.5,85.9,53.2,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.21,2004-07-01,189.1
2783,Barley,WA,USC00457941,2004,8,0,0,45.0,0,0.0,0.54,98.0,1.66,0.0,68.9,83.4,54.4,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.77,2004-08-01,189.2
2784,Barley,WA,USC00457941,2004,8,0,0,45.0,0,0.0,0.54,98.0,1.66,0.0,68.9,83.4,54.4,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,3.06,2004-08-01,189.2
2785,Barley,WA,USC00457941,2004,8,0,0,45.0,0,0.0,0.54,98.0,1.66,0.0,68.9,83.4,54.4,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.83,2004-08-01,189.2
2786,Barley,WA,USC00457941,2004,9,0,0,32.0,0,0.0,0.43,79.0,0.98,0.0,56.2,69.0,43.5,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.43,2004-09-01,189.8
2787,Barley,WA,USC00457941,2004,9,0,0,32.0,0,0.0,0.43,79.0,0.98,0.0,56.2,69.0,43.5,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.91,2004-09-01,189.8
2788,Barley,WA,USC00457941,2004,9,0,0,32.0,0,0.0,0.43,79.0,0.98,0.0,56.2,69.0,43.5,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.64,2004-09-01,189.8
2789,Barley,WA,USC00457941,2004,10,0,0,23.0,0,0.0,0.55,77.0,1.26,0.0,47.9,59.3,36.5,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.29,2004-10-01,190.8
2790,Barley,WA,USC00457941,2004,10,0,0,23.0,0,0.0,0.55,77.0,1.26,0.0,47.9,59.3,36.5,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.73,2004-10-01,190.8
2791,Barley,WA,USC00457941,2004,10,0,0,23.0,0,0.0,0.55,77.0,1.26,0.0,47.9,59.3,36.5,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.58,2004-10-01,190.8
2792,Barley,WA,USC00457941,2004,11,1,1,17.0,2,1.8,0.33,54.0,1.39,2.2,35.1,41.8,28.4,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.45,2004-11-01,191.7
2793,Barley,WA,USC00457941,2004,11,1,1,17.0,2,1.8,0.33,54.0,1.39,2.2,35.1,41.8,28.4,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.83,2004-11-01,191.7
2794,Barley,WA,USC00457941,2004,11,1,1,17.0,2,1.8,0.33,54.0,1.39,2.2,35.1,41.8,28.4,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.78,2004-11-01,191.7
2795,Barley,WA,USC00457941,2004,12,8,3,13.0,3,1.8,0.51,52.0,1.63,5.7,31.0,35.8,26.2,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.49,2004-12-01,191.7
2796,Barley,WA,USC00457941,2004,12,8,3,13.0,3,1.8,0.51,52.0,1.63,5.7,31.0,35.8,26.2,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.74,2004-12-01,191.7
2797,Barley,WA,USC00457941,2004,12,8,3,13.0,3,1.8,0.51,52.0,1.63,5.7,31.0,35.8,26.2,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.66,2004-12-01,191.7
2798,Barley,WA,USC00457941,2005,1,22,7,-6.0,11,5.3,0.25,47.0,1.47,22.8,27.2,33.0,21.5,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.41,2005-01-01,191.6
2799,Barley,WA,USC00457941,2005,1,22,7,-6.0,11,5.3,0.25,47.0,1.47,22.8,27.2,33.0,21.5,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.73,2005-01-01,191.6
2800,Barley,WA,USC00457941,2005,1,22,7,-6.0,11,5.3,0.25,47.0,1.47,22.8,27.2,33.0,21.5,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.65,2005-01-01,191.6
2801,Barley,WA,USC00457941,2005,2,0,0,12.0,0,0.0,0.03,56.0,0.03,0.0,33.5,44.5,22.5,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.31,2005-02-01,192.4
2802,Barley,WA,USC00457941,2005,2,0,0,12.0,0,0.0,0.03,56.0,0.03,0.0,33.5,44.5,22.5,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.58,2005-02-01,192.4
2803,Barley,WA,USC00457941,2005,2,0,0,12.0,0,0.0,0.03,56.0,0.03,0.0,33.5,44.5,22.5,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.6,2005-02-01,192.4
2804,Barley,WA,USC00457941,2005,3,1,1,22.0,1,1.6,0.76,65.0,2.12,3.1,41.2,52.1,30.3,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.49,2005-03-01,193.1
2805,Barley,WA,USC00457941,2005,3,1,1,22.0,1,1.6,0.76,65.0,2.12,3.1,41.2,52.1,30.3,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.74,2005-03-01,193.1
2806,Barley,WA,USC00457941,2005,3,1,1,22.0,1,1.6,0.76,65.0,2.12,3.1,41.2,52.1,30.3,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.67,2005-03-01,193.1
2807,Barley,WA,USC00457941,2005,4,0,0,26.0,0,0.0,0.34,77.0,0.64,0.0,47.1,59.0,35.2,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.26,2005-04-01,193.7
2808,Barley,WA,USC00457941,2005,4,0,0,26.0,0,0.0,0.34,77.0,0.64,0.0,47.1,59.0,35.2,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.76,2005-04-01,193.7
2809,Barley,WA,USC00457941,2005,4,0,0,26.0,0,0.0,0.34,77.0,0.64,0.0,47.1,59.0,35.2,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.56,2005-04-01,193.7
2810,Barley,WA,USC00457941,2005,5,0,0,35.0,0,0.0,0.8,86.0,3.52,0.0,55.3,66.3,44.3,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.46,2005-05-01,193.6
2811,Barley,WA,USC00457941,2005,5,0,0,35.0,0,0.0,0.8,86.0,3.52,0.0,55.3,66.3,44.3,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.9,2005-05-01,193.6
2812,Barley,WA,USC00457941,2005,5,0,0,35.0,0,0.0,0.8,86.0,3.52,0.0,55.3,66.3,44.3,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.71,2005-05-01,193.6
2813,Barley,WA,USC00457941,2005,6,0,0,38.0,0,0.0,0.49,91.0,1.55,0.0,57.9,69.9,45.9,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.54,2005-06-01,193.7
2814,Barley,WA,USC00457941,2005,6,0,0,38.0,0,0.0,0.49,91.0,1.55,0.0,57.9,69.9,45.9,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.88,2005-06-01,193.7
2815,Barley,WA,USC00457941,2005,6,0,0,38.0,0,0.0,0.49,91.0,1.55,0.0,57.9,69.9,45.9,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.91,2005-06-01,193.7
2816,Barley,WA,USC00457941,2005,7,0,0,46.0,0,0.0,0.56,96.0,0.81,0.0,67.3,82.7,51.8,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.37,2005-07-01,194.9
2817,Barley,WA,USC00457941,2005,7,0,0,46.0,0,0.0,0.56,96.0,0.81,0.0,67.3,82.7,51.8,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.66,2005-07-01,194.9
2818,Barley,WA,USC00457941,2005,7,0,0,46.0,0,0.0,0.56,96.0,0.81,0.0,67.3,82.7,51.8,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.88,2005-07-01,194.9
2819,Barley,WA,USC00457941,2005,8,0,0,37.0,0,0.0,0.28,95.0,0.29,0.0,66.8,83.8,49.9,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.5,2005-08-01,196.1
2820,Barley,WA,USC00457941,2005,8,0,0,37.0,0,0.0,0.28,95.0,0.29,0.0,66.8,83.8,49.9,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.85,2005-08-01,196.1
2821,Barley,WA,USC00457941,2005,8,0,0,37.0,0,0.0,0.28,95.0,0.29,0.0,66.8,83.8,49.9,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.77,2005-08-01,196.1
2822,Barley,WA,USC00457941,2005,9,0,0,31.0,0,0.0,0.49,83.0,0.68,0.0,54.9,69.3,40.5,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.36,2005-09-01,198.8
2823,Barley,WA,USC00457941,2005,9,0,0,31.0,0,0.0,0.49,83.0,0.68,0.0,54.9,69.3,40.5,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.74,2005-09-01,198.8
2824,Barley,WA,USC00457941,2005,9,0,0,31.0,0,0.0,0.49,83.0,0.68,0.0,54.9,69.3,40.5,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.84,2005-09-01,198.8
2825,Barley,WA,USC00457941,2005,10,0,0,27.0,0,0.0,0.27,69.0,1.29,0.0,47.2,56.8,37.7,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.41,2005-10-01,199.1
2826,Barley,WA,USC00457941,2005,10,0,0,27.0,0,0.0,0.27,69.0,1.29,0.0,47.2,56.8,37.7,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.73,2005-10-01,199.1
2827,Barley,WA,USC00457941,2005,10,0,0,27.0,0,0.0,0.27,69.0,1.29,0.0,47.2,56.8,37.7,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.81,2005-10-01,199.1
2828,Barley,WA,USC00457941,2005,11,2,1,17.0,4,4.9,0.41,50.0,1.98,6.8,32.9,38.6,27.2,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.58,2005-11-01,198.1
2829,Barley,WA,USC00457941,2005,11,2,1,17.0,4,4.9,0.41,50.0,1.98,6.8,32.9,38.6,27.2,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.89,2005-11-01,198.1
2830,Barley,WA,USC00457941,2005,11,2,1,17.0,4,4.9,0.41,50.0,1.98,6.8,32.9,38.6,27.2,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.91,2005-11-01,198.1
2831,Barley,WA,USC00457941,2005,12,23,2,-4.0,7,2.4,0.56,47.0,3.25,5.0,22.5,28.8,16.2,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.48,2005-12-01,198.1
2832,Barley,WA,USC00457941,2005,12,23,2,-4.0,7,2.4,0.56,47.0,3.25,5.0,22.5,28.8,16.2,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.67,2005-12-01,198.1
2833,Barley,WA,USC00457941,2005,12,23,2,-4.0,7,2.4,0.56,47.0,3.25,5.0,22.5,28.8,16.2,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.76,2005-12-01,198.1
2834,Barley,WA,USC00457941,2006,1,2,3,22.0,1,1.9,1.18,50.0,5.0,7.9,35.0,39.7,30.2,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.42,2006-01-01,199.3
2835,Barley,WA,USC00457941,2006,1,2,3,22.0,1,1.9,1.18,50.0,5.0,7.9,35.0,39.7,30.2,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.56,2006-01-01,199.3
2836,Barley,WA,USC00457941,2006,1,2,3,22.0,1,1.9,1.18,50.0,5.0,7.9,35.0,39.7,30.2,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.94,2006-01-01,199.3
2837,Barley,WA,USC00457941,2006,2,5,2,3.0,1,1.6,0.44,48.0,1.17,3.1,30.8,39.0,22.5,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.55,2006-02-01,199.4
2838,Barley,WA,USC00457941,2006,2,5,2,3.0,1,1.6,0.44,48.0,1.17,3.1,30.8,39.0,22.5,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.74,2006-02-01,199.4
2839,Barley,WA,USC00457941,2006,2,5,2,3.0,1,1.6,0.44,48.0,1.17,3.1,30.8,39.0,22.5,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.83,2006-02-01,199.4
2840,Barley,WA,USC00457941,2006,3,3,2,19.0,2,3.5,0.32,60.0,1.45,5.6,37.9,46.1,29.6,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.7,2006-03-01,199.7
2841,Barley,WA,USC00457941,2006,3,3,2,19.0,2,3.5,0.32,60.0,1.45,5.6,37.9,46.1,29.6,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.92,2006-03-01,199.7
2842,Barley,WA,USC00457941,2006,3,3,2,19.0,2,3.5,0.32,60.0,1.45,5.6,37.9,46.1,29.6,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.8,2006-03-01,199.7
2843,Barley,WA,USC00457941,2006,4,0,1,25.0,0,9.0,0.34,75.0,1.67,9.0,46.3,56.7,35.8,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.65,2006-04-01,200.7
2844,Barley,WA,USC00457941,2006,4,0,1,25.0,0,9.0,0.34,75.0,1.67,9.0,46.3,56.7,35.8,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.88,2006-04-01,200.7
2845,Barley,WA,USC00457941,2006,4,0,1,25.0,0,9.0,0.34,75.0,1.67,9.0,46.3,56.7,35.8,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.81,2006-04-01,200.7
2846,Barley,WA,USC00457941,2006,5,0,0,27.0,0,0.0,0.31,91.0,0.89,0.0,54.6,67.5,41.6,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.97,2006-05-01,201.3
2847,Barley,WA,USC00457941,2006,5,0,0,27.0,0,0.0,0.31,91.0,0.89,0.0,54.6,67.5,41.6,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,3.11,2006-05-01,201.3
2848,Barley,WA,USC00457941,2006,5,0,0,27.0,0,0.0,0.31,91.0,0.89,0.0,54.6,67.5,41.6,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.45,2006-05-01,201.3
2849,Barley,WA,USC00457941,2006,6,0,0,39.0,0,0.0,0.91,92.0,2.72,0.0,60.9,73.2,48.6,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.77,2006-06-01,201.8
2850,Barley,WA,USC00457941,2006,6,0,0,39.0,0,0.0,0.91,92.0,2.72,0.0,60.9,73.2,48.6,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,3.05,2006-06-01,201.8
2851,Barley,WA,USC00457941,2006,6,0,0,39.0,0,0.0,0.91,92.0,2.72,0.0,60.9,73.2,48.6,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.08,2006-06-01,201.8
2852,Barley,WA,USC00457941,2006,7,0,0,37.0,0,0.0,0.13,101.0,0.15,0.0,70.6,86.8,54.5,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.71,2006-07-01,202.9
2853,Barley,WA,USC00457941,2006,7,0,0,37.0,0,0.0,0.13,101.0,0.15,0.0,70.6,86.8,54.5,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.95,2006-07-01,202.9
